date,elec,gas,water
2013-02-19,,,0
2014-04-30,0,,
2015-09-25,11992,,334
2015-12-31,13402,,400
2016-03-04,14308.6,,
2016-07-21,16277.6,,
2016-08-17,16552,,
2016-08-22,16597,14342,471
2016-09-03,16624.8,14346.4,472.284
2016-09-16,16744.4,14363.1,475.994
2016-09-25,16834.2,14382.6,478.592
2016-10-03,16914,14400,480.901
2016-10-12,17024.2,14440,485.321
2016-10-19,17096.2,14468.4,487.813
2016-11-02,17276.7,14535.1,492.819
2016-11-18,17446.7,14658.5,498.109
2016-11-25,17523.5,14695.4,500.276
2016-12-03,17620.5,14755,503.284
2016-12-19,17818.5,14903.3,509.378
2016-12-31,17942.7,14997.7,512.345
2017-01-13,18107.3,15131.2,516.838
2017-01-20,18216.2,15202.9,518.146
2017-01-25,18273.6,15267.3,520.568
2017-01-31,18356,15325,522.399
2017-02-07,18456.5,15378.9,524.606
2017-02-14,18556.5,15439.8,526.975
2017-02-17,18596,15461,528.129
2017-02-24,18688.5,15502.5,530.11
2017-03-04,18780.2,15550.8,532.038
2017-03-17,18964.2,15630,536.559
2017-04-01,19179,15686.1,541.496
2017-04-12,19335,15716.3,545.568
2017-04-25,19458.6,15792.3,548.221
2017-05-11,19694.2,15867.2,554.005
2017-05-20,19817,15884,557.186
2017-05-28,19930.6,15896,559.989
2017-06-03,20003.6,15903.6,562.245
2017-06-24,20250.7,15927.3,569.501
2017-07-21,20596.6,15957.6,578.944
2017-07-22,20609.4,15958.7,579.294
2017-07-24,20635,15960.9,579.994
2017-07-26,20660.6,15963.2,580.693
2017-08-20,20982,15994,589
2017-09-11,21200.9,16017.7,595.51
2017-10-03,21476.4,16078.6,603.678
2017-10-10,21568.8,16104.6,606.402
2017-10-21,21745.1,16131.1,610.37
2017-11-10,22009.5,16231.4,616.782
2017-11-19,22147,16303,620.296
2017-12-01,22307.4,16401.4,624.092
2017-12-18,22570,16559.2,631.521
2017-12-19,22583.9,16567.5,631.871
2017-12-22,22625.4,16592.7,632.92
2018-01-04,22778.2,16694.1,636.533
2018-01-05,22794.6,16699.9,636.908
2018-01-06,22811,16705.7,637.284
2018-01-07,22823.5,16713,637.624
2018-01-08,22836,16720.3,637.965
2018-01-10,22865.6,16735.7,638.781
2018-01-13,22902.4,16762.3,639.806
2018-01-14,22914.6,16771.1,640.148
2018-01-15,22926.9,16780,640.49
2018-01-22,23025.5,16841.1,643.019
2018-01-27,23091.7,16879.8,644.624
2018-01-30,23129.3,16897.3,645.48
2018-01-31,23148.9,16904,646.025
2018-02-01,23160.6,16910.9,646.311
2018-02-02,23174,16919.2,646.588
2018-02-03,23187.3,16927.5,646.864
2018-02-04,23199.8,16935.5,647.204
2018-02-05,23211.4,16945.5,647.501
2018-02-06,23222.7,16954.8,647.936
2018-02-07,23241.6,16964.9,648.432
2018-02-08,23253.4,16975.8,648.769
2018-02-09,23263.9,16984.8,649.085
2018-02-10,23284.5,16994.3,649.499
2018-02-16,23324.8,17052.4,649.953
2018-02-18,23364.2,17068.8,650.701
2018-02-19,23377.1,17079.4,650.988
2018-02-20,23385,17090.4,651.2
2018-02-21,23400.4,17100.4,651.703
2018-02-22,23412.2,17110.3,652.093
2018-02-23,23428.5,17121.5,652.336
2018-02-25,23459.8,17140.2,652.936
2018-02-26,23468,17154.2,653.234
2018-02-27,23481,17167.7,653.528
2018-02-28,23495.1,17181.6,653.966
2018-03-01,23506.8,17195.8,654.246
2018-03-02,23519,17207.7,654.562
2018-03-03,23537.5,17216.8,654.853
2018-03-04,23555,17223.3,655.205
2018-03-05,23564.3,17230.3,655.505
2018-03-06,23576.9,17239.8,655.746
2018-03-07,23594.8,17247.8,656.263
2018-03-08,23605.5,17255,656.54
2018-03-09,23622.3,17260.7,656.812
2018-03-10,23633,17265.7,657.201
2018-03-11,23654.6,17270.4,657.571
2018-03-12,23667.5,17275,657.913
2018-03-13,23679.2,17280.4,658.273
2018-03-14,23699.2,17285.9,658.76
2018-03-15,23708.2,17292.6,659.089
2018-03-16,23723.8,17298.3,659.43
2018-03-17,23741,17304.7,659.677
2018-03-18,23761,17312.8,660.281
2018-03-19,23776.2,17323.7,660.481
2018-03-20,23784.9,17334.3,660.966
2018-03-21,23804.6,17342.8,661.442
2018-03-22,23813.2,17351.7,661.688
2018-03-23,23824.5,17360.2,662.056
2018-03-24,23841.7,17366.3,662.416
2018-03-25,23862.5,17370.8,662.844
2018-03-26,23875.1,17376.3,663.186
2018-03-27,23888.7,17382.8,663.431
2018-03-28,23900.2,17390,663.875
2018-03-29,23910.6,17395.9,664.158
2018-03-30,23925.4,17402.3,664.418
2018-03-31,23938.9,17407.5,664.763
2018-04-01,23950.7,17414,665.11
2018-04-02,23964.7,17419.3,665.576
2018-04-03,23973.7,17422.3,665.805
2018-04-06,23988.3,17432.6,665.832
2018-04-07,23997.8,17436.1,666.143
2018-04-08,24016.5,17438.1,666.6
2018-04-09,24025.6,17440.5,666.863
2018-04-10,24036,17442.7,667.164
2018-04-11,24052.6,17444.8,667.606
2018-04-12,24063.2,17446.5,667.8
2018-04-13,24083.7,17448.3,668.098
2018-04-14,24097.8,17450.1,668.588
2018-04-15,24113.7,17451.5,668.93
2018-04-16,24127,17453.6,669.339
2018-04-17,24143.6,17455.4,669.738
2018-04-18,24160.8,17456.9,670.237
2018-04-19,24170.7,17458.5,670.518
2018-04-20,24186.9,17459.8,670.807
2018-04-21,24199.4,17461.3,671.066
2018-04-22,24218.1,17462.6,671.539
2018-04-25,24254.2,17465.9,672.622
2018-04-26,24265.2,17467,672.929
2018-04-27,24279.2,17468,673.165
2018-04-28,24291.9,17469.2,673.48
2018-04-29,24312,17470.6,673.969
2018-04-30,24323.3,17471.5,674.133
2018-05-01,24333.5,17472.4,674.552
2018-05-02,24351.8,17473.5,675.033
2018-05-03,24363.8,17474.7,675.348
2018-05-05,24389.3,17477.1,676.02
2018-05-06,24408,17478.1,676.432
2018-05-07,24421.3,17479.2,676.993
2018-05-08,24434.9,17480.2,677.152
2018-05-09,24443.6,17481.3,677.303
2018-05-10,24458.4,17482.6,677.928
2018-05-11,24467.5,17483.8,678.207
2018-05-12,24477.6,17485.2,678.763
2018-05-13,24501,17486.8,679.4
2018-05-14,24511.5,17487.6,679.677
2018-05-15,24527.1,17488.6,680.099
2018-05-16,24546.3,17489.6,680.426
2018-05-17,24555.8,17490.7,680.736
2018-05-18,24573,17491.8,681.017
2018-05-19,24587.1,17492.8,681.348
2018-05-20,24606.1,17493.9,681.816
2018-05-23,24653.5,17497.3,682.906
2018-05-24,24663.2,17498.1,683.141
2018-05-25,24676,17499.2,683.55
2018-05-26,24691,17500.3,683.832
2018-05-27,24706.9,17501.2,684.201
2018-05-31,24749.3,17502.7,684.514
2018-06-01,24766.6,17504,684.898
2018-06-02,24775.9,17504.8,685.231
2018-06-03,24797.2,17506,685.723
2018-06-04,24808,17507.1,686.048
2018-06-05,24822.3,17508.1,686.328
2018-06-06,24835.4,17509.4,686.852
2018-06-07,24847.3,17510.4,687.167
2018-06-10,24872.3,17512.3,687.517
2018-06-11,24886.5,17513.1,687.851
2018-06-12,24902,17514.3,688.368
2018-06-13,24921.3,17515.4,688.798
2018-06-14,24929.9,17516.3,688.983
2018-06-15,24939.2,17517.3,689.334
2018-06-16,24958.5,17518.3,689.662
2018-06-19,25000.1,17521.2,690.454
2018-06-21,25023.1,17522.7,690.926
2018-06-22,25034.6,17523.4,691.163
2018-06-23,25046.3,17524.6,691.537
2018-06-24,25062,17526,691.993
2018-06-25,25077.1,17527,692.449
2018-06-26,25087.6,17528.1,692.743
2018-06-27,25109.3,17529.1,693.302
2018-06-28,25119.8,17530.2,693.534
2018-07-01,25172.5,17533.4,694.531
2018-07-02,25186.9,17534.6,694.915
2018-07-04,25220.3,17536.7,695.654
2018-07-06,25238.8,17538.6,696.199
2018-07-07,25252.6,17539.8,696.565
2018-07-08,25271.1,17540.7,696.972
2018-07-10,25291.2,17542.9,697.523
2018-07-12,25320,17544.8,698.228
2018-07-13,25337.3,17546.1,698.614
2018-07-16,25379.6,17549.2,699.555
2018-07-18,25408.5,17551.1,700.144
2018-07-22,25464.3,17555.3,701.586
2018-07-24,25492.4,17557.3,702.29
2018-07-26,25513,17559.4,703.016
2018-07-28,25543.2,17561.6,703.725
2018-08-03,25568.1,17561.8,703.933
2018-08-05,25601.5,17564.8,704.867
2018-08-08,25642.2,17568,706.028
2018-08-10,25676.5,17569.7,706.739
2018-08-13,25712,17572.8,707.823
2018-08-15,25734.5,17575.3,708.703
2018-08-18,25771.4,17578.4,709.766
2018-08-20,25804.8,17580.4,710.636
2018-08-23,25840.2,17583.4,711.743
2018-08-25,25859.5,17585.7,712.278
2018-08-26,25876,17586.6,712.669
2018-08-28,25902.7,17588.4,713.43
2018-09-08,25950,17588.6,713.617
2018-09-10,25987,17591.7,714.384
2018-09-11,25997,17592.6,714.682
2018-09-12,26007.7,17593.8,714.987
2018-09-13,26013.5,17594.5,715.101
2018-09-16,26053,17597.5,716.093
2018-09-18,26072.8,17599.3,716.736
2018-09-20,26095.9,17601.4,717.361
2018-09-22,26123.8,17603.4,717.989
2018-09-23,26139,17604.5,718.429
2018-09-28,26192.8,17609.6,719.922
2018-09-29,26203.2,17610.6,720.225
2018-09-30,26222.6,17611.8,720.625
2018-10-01,26233.1,17612.9,720.865
2018-10-02,26251.5,17614.1,721.3
2018-10-03,26266.2,17615.4,721.636
2018-10-04,26273.7,17616.8,721.854
2018-10-05,26286.4,17618.1,722.224
2018-10-06,26297.8,17619.3,722.6
2018-10-07,26313.9,17620.4,722.971
2018-10-08,26326.7,17621.7,723.258
2018-10-09,26337.1,17622.9,723.622
2018-10-10,26354.2,17624.3,724.011
2018-10-11,26364.3,17625.6,724.256
2018-10-12,26380.9,17626.6,724.648
2018-10-13,26391.2,17627.7,724.909
2018-10-14,26411.8,17628.8,725.332
2018-10-15,26424.4,17629.9,725.658
2018-10-16,26436.5,17631,725.949
2018-10-17,26449.3,17632.2,726.414
2018-10-18,26460.2,17633.5,726.663
2018-10-20,26493.2,17636.2,727.383
2018-10-21,26509.9,17637.9,727.758
2018-10-22,26521.1,17641,727.938
2018-10-23,26531.3,17644,728.268
2018-10-24,26543.4,17647.1,728.481
2018-10-25,26551.1,17650.1,728.733
2018-10-26,26565.5,17652.5,729.214
2018-10-27,26581.9,17656.3,729.526
2018-10-28,26601,17661.9,729.993
2018-10-29,26612.2,17668,730.147
2018-10-30,26622.8,17671.9,730.382
2018-10-31,26635.4,17676.4,730.649
2018-11-04,26658.4,17687,730.96
2018-11-05,26672,17693.4,731.26
2018-11-06,26683.5,17695.9,731.603
2018-11-07,26693.2,17699.3,731.863
2018-11-08,26704.6,17702.6,732.114
2018-11-09,26721.8,17707.4,732.561
2018-11-10,26733,17710.8,732.9
2018-11-11,26749.6,17713.4,733.279
2018-11-12,26758.3,17716,733.603
2018-11-13,26777.4,17718.7,733.961
2018-11-14,26794.9,17723.1,734.204
2018-11-15,26809.1,17730,734.711
2018-11-16,26830.1,17736.4,735.132
2018-11-17,26842.4,17741.5,735.517
2018-11-18,26858.9,17746.9,735.874
2018-11-19,26871.6,17753.2,736.122
2018-11-20,26884.7,17760.3,736.378
2018-11-21,26902.6,17768.4,736.893
2018-11-22,26916.7,17775,737.154
2018-11-23,26933.8,17781.8,737.492
2018-11-24,26947.4,17787.5,737.733
2018-11-25,26963.7,17793.3,738.021
2018-11-26,26980.5,17799.5,738.21
2018-11-27,26996.2,17805.8,738.487
2018-11-28,27012,17813.2,738.958
2018-11-29,27026.3,17820.2,739.235
2018-11-30,27037,17827.8,739.447
2018-12-01,27049.4,17832.7,739.739
2018-12-02,27065.8,17838.6,740.046
2018-12-03,27078.8,17842,740.333
2018-12-04,27096.2,17846.4,740.6
2018-12-05,27113.2,17852.1,740.958
2018-12-06,27125.7,17857.6,741.224
2018-12-07,27139.3,17862.1,741.608
2018-12-08,27154,17867.9,741.88
2018-12-09,27172,17873.5,742.166
2018-12-10,27181.2,17882.2,742.407
2018-12-11,27193.8,17891.3,742.604
2018-12-12,27215.7,17899.4,743.252
2018-12-13,27227.1,17908.2,743.429
2018-12-14,27239.9,17917.9,743.871
2018-12-15,27254,17926.6,744.099
2018-12-16,27269.1,17935.4,744.377
2018-12-17,27279.5,17944.1,744.661
2018-12-18,27291.7,17951.4,744.942
2018-12-19,27308.8,17959.3,745.436
2018-12-20,27316.2,17967,745.619
2018-12-21,27330.6,17974.5,745.969
2018-12-22,27343.7,17979.7,746.193
2018-12-23,27358.9,17985.4,746.461
2018-12-24,27374.5,17990.4,746.722
2018-12-29,27411.7,18030.7,747.267
2018-12-30,27426.1,18040.2,747.473
2018-12-31,27436.3,18047.7,747.658
2019-01-01,27448,18054,747.972
2019-01-02,27461.5,18062,748.246
2019-01-03,27472.3,18069.9,748.477
2019-01-04,27486.2,18078.9,748.833
2019-01-05,27498.2,18087.3,749.141
2019-01-06,27515.5,18094.8,749.439
2019-01-07,27527.8,18102.6,749.727
2019-01-08,27540.1,18113.1,750.029
2019-01-09,27552.3,18123.7,750.331
2019-01-10,27564.6,18134.3,750.633
2019-01-11,27575.8,18143.9,750.851
2019-01-12,27591.7,18152.3,751.16
2019-01-13,27607.5,18160.3,751.467
2019-01-14,27619.7,18168.1,751.715
2019-01-15,27629,18177.5,751.939
2019-01-16,27645.7,18186.2,752.429
2019-01-17,27653.9,18194.6,752.741
2019-01-18,27663.6,18203.7,753.043
2019-01-19,27676.7,18212,753.383
2019-01-20,27694.6,18221.5,753.744
2019-01-21,27707.6,18231.5,754.118
2019-01-22,27721.3,18242.4,754.51
2019-01-23,27735,18253.4,754.903
2019-01-24,27744.2,18263.7,755.11
2019-01-25,27757.1,18275,755.5
2019-01-26,27766.4,18283.9,755.767
2019-01-27,27783.5,18290.3,756.193
2019-01-28,27793.9,18297.9,756.444
2019-01-29,27802.7,18306.2,756.734
2019-01-30,27819.1,18317,757.24
2019-01-31,27826.6,18325.1,757.472
2019-02-01,27835.6,18333.2,757.758
2019-02-02,27845,18341,758.182
2019-02-03,27860.9,18349.2,758.495
2019-02-04,27874.3,18358,758.8
2019-02-05,27887.6,18366.8,759.168
2019-02-06,27901.3,18374.7,759.601
2019-02-07,27911.4,18384.1,759.882
2019-02-08,27923.5,18390.1,760.206
2019-02-09,27935.5,18395.5,760.632
2019-02-10,27948.1,18400.2,760.903
2019-02-11,27958,18406.3,761.176
2019-02-12,27973,18412.7,761.505
2019-02-13,27984.6,18420,761.981
2019-02-14,27994.3,18428.8,762.249
2019-02-15,28007.6,18435.3,762.601
2019-02-16,28019.4,18440.8,762.944
2019-02-17,28039.9,18445.8,763.347
2019-02-18,28053.3,18450.4,763.7
2019-02-19,28067.4,18454.7,763.966
2019-02-20,28084,18459.4,764.473
2019-02-21,28091.8,18464.9,764.762
2019-02-23,28113.9,18477.3,765.502
2019-02-24,28130.9,18483.3,765.889
2019-02-25,28138.9,18489.6,766.207
2019-02-26,28151.4,18494.3,766.527
2019-02-27,28162.7,18498.4,766.795
2019-02-28,28173.4,18502.3,767.143
2019-03-01,28182.1,18506.3,767.369
2019-03-02,28195.2,18511.4,767.733
2019-03-03,28209.9,18515.1,768.152
2019-03-04,28222.1,18519.3,768.412
2019-03-05,28235.8,18525.6,768.953
2019-03-06,28248,18530.6,769.141
2019-03-07,28254.5,18535.8,769.234
2019-03-08,28261,18541.1,769.327
2019-03-09,28267.5,18546.4,769.419
2019-03-10,28274,18551.7,769.512
2019-03-11,28287.4,18560.5,769.803
2019-03-12,28299.2,18566.3,769.957
2019-03-13,28313.4,18572.2,770.479
2019-03-14,28325.1,18579.9,770.748
2019-03-15,28336.2,18586.7,771.13
2019-03-16,28350.1,18590.8,771.459
2019-03-17,28362.3,18594.7,771.778
2019-03-18,28374.9,18600,772.212
2019-03-19,28389.4,18605.8,772.552
2019-03-20,28405.9,18611,773.059
2019-03-21,28419.4,18615.6,773.41
2019-03-22,28431.4,18619.2,773.681
2019-03-23,28443.5,18622.1,774.098
2019-03-24,28461.8,18624.5,774.472
2019-03-25,28473.7,18628.2,774.795
2019-03-26,28487.7,18633.2,775.108
2019-03-27,28501.6,18639.2,775.583
2019-03-28,28512.5,18644.2,775.895
2019-03-29,28530.1,18647.5,776.263
2019-03-30,28541.4,18650.9,776.73
2019-03-31,28561.5,18653.5,777.169
2019-04-01,28573,18656.1,777.45
2019-04-02,28585.1,18658.6,777.753
2019-04-03,28602.2,18661,778.288
2019-04-04,28616.3,18663.2,778.609
2019-04-05,28626.6,18667.4,778.923
2019-04-06,28639.7,18671.4,779.394
2019-04-07,28661.6,18673.8,779.922
2019-04-08,28677.8,18676.3,780.306
2019-04-09,28694,18678.7,780.618
2019-04-10,28708.6,18681.7,781.109
2019-04-11,28725,18684.4,781.597
2019-04-12,28740.1,18688.4,782.13
2019-04-13,28756.9,18691.6,782.441
2019-04-14,28771.4,18695.4,782.846
2019-04-15,28783.4,18700.1,783.23
2019-04-16,28796.9,18702.9,783.517
2019-04-17,28804.8,18705.3,783.745
2019-04-26,28837.2,18708.6,784.097
2019-04-27,28851.3,18712.3,784.556
2019-04-28,28871.2,18716,785.031
2019-04-29,28885,18720.1,785.38
2019-04-30,28896.1,18723.7,785.567
2019-05-01,28910.2,18725.9,785.942
2019-05-02,28921,18727.4,786.155
2019-05-03,28935.1,18728.9,786.497
2019-05-04,28942.9,18731.3,786.869
2019-05-05,28960.9,18735.7,787.356
2019-05-17,29110,18771.9,790.829
2019-05-18,29124.9,18773.9,791.292
2019-05-19,29142.3,18775.3,791.741
2019-05-20,29157.5,18776.5,792.052
2019-05-21,29175,18778,792.431
2019-05-22,29193.1,18779.3,792.862
2019-05-23,29205.4,18781.2,793.269
2019-05-24,29218.2,18783,793.698
2019-05-25,29228.4,18784.4,794.016
2019-05-26,29247.8,18785.8,794.454
2019-05-27,29261.4,18787.1,794.741
2019-05-28,29278.4,18788,794.958
2019-05-29,29291.8,18789.4,795.344
2019-05-30,29309.2,18790.6,795.722
2019-05-31,29319.6,18792,796.043
2019-06-01,29331.2,18793.3,796.411
2019-06-02,29349.5,18794.7,796.876
2019-06-08,29413.1,18801.9,798.785
2019-06-09,29430.6,18803.2,799.183
2019-06-10,29444.8,18804.5,799.574
2019-06-11,29452.2,18805.3,799.775
2019-06-12,29464.4,18806.7,800.07
2019-06-14,29483.3,18808.4,800.495
2019-06-15,29497.5,18810,801.028
2019-06-21,29526.1,18811.5,801.308
2019-06-22,29542.5,18812.3,801.659
2019-06-23,29563.8,18813.4,802.033
2019-06-24,29578.3,18814.4,802.422
2019-06-25,29589.1,18815.5,802.844
2019-06-26,29602.8,18816.7,803.347
2019-06-27,29614.6,18817.9,803.708
2019-06-28,29626.9,18819,804.059
2019-06-29,29643.1,18820.2,804.449
2019-06-30,29657.3,18821.2,804.782
2019-07-01,29669.1,18822.3,805.127
2019-07-02,29681.5,18823.2,805.44
2019-07-03,29693,18824.4,806.004
2019-07-04,29705.5,18825.6,806.313
2019-07-05,29714.8,18826.6,806.675
2019-07-06,29727,18827.7,806.939
2019-07-07,29740.2,18828.9,807.32
2019-07-08,29747,18829.8,807.571
2019-07-09,29756.8,18830.8,807.872
2019-07-10,29770.1,18831.9,808.366
2019-07-11,29780.9,18833,808.745
2019-07-12,29790.5,18834,809.105
2019-07-13,29807.3,18835.3,809.492
2019-07-14,29822.1,18836.2,809.823
2019-07-15,29829.6,18837,810.067
2019-07-16,29845.9,18838,810.455
2019-07-17,29856,18839.2,810.971
2019-07-18,29867.4,18840.3,811.237
2019-07-19,29881.9,18841.4,811.641
2019-07-20,29890,18842.4,811.997
2019-07-21,29907.1,18843.5,812.491
2019-07-22,29926.3,18844.5,812.83
2019-07-23,29944.5,18845.5,813.196
2019-07-25,29967.6,18847.5,813.899
2019-07-26,29979.1,18848.4,814.106
2019-08-03,30060.1,18849.7,814.436
2019-08-04,30075.5,18850.8,814.786
2019-08-05,30087.2,18851.9,815.197
2019-08-06,30103.5,18852.9,815.685
2019-08-07,30118.8,18854.3,816.151
2019-08-08,30125.1,18855.1,816.416
2019-08-09,30139.3,18856.2,816.767
2019-08-11,30167.8,18858.4,817.544
2019-08-12,30182.8,18859.6,817.855
2019-08-13,30200.1,18860.7,818.361
2019-08-14,30211.8,18861.7,818.79
2019-08-15,30224.6,18862.6,819.092
2019-08-17,30247.1,18864.9,819.849
2019-08-18,30264.7,18866,820.245
2019-08-19,30275.9,18867.4,820.676
2019-08-20,30287.7,18868.5,821.1
2019-08-21,30302.2,18869.4,821.396
2019-08-22,30311.9,18870.4,821.685
2019-08-24,30338.6,18872.5,822.437
2019-09-05,30368.9,18872.5,822.61
2019-09-08,30421.2,18876.6,823.692
2019-09-09,30439,18877.6,824.058
2019-09-10,30450.6,18878.6,824.362
2019-09-11,30467.9,18879.8,824.842
2019-09-13,30492.6,18881.8,825.471
2019-09-15,30519.4,18884.2,826.19
2019-09-16,30530.2,18885.2,826.556
2019-09-17,30544.1,18886.3,826.902
2019-09-18,30558.9,18887.7,827.353
2019-09-20,30587.2,18889.4,827.979
2019-09-21,30600.3,18890.8,828.475
2019-09-22,30618.6,18892,828.873
2019-09-23,30632.7,18893,829.277
2019-09-24,30648.9,18893.9,829.626
2019-09-25,30665.5,18895.1,830.076
2019-09-27,30692,18898,830.733
2019-09-28,30703.7,18898.2,830.95
2019-09-29,30716.6,18899.1,831.335
2019-10-03,30772.1,18903.1,832.619
2019-10-05,30798.1,18905.3,833.203
2019-10-06,30814.7,18907.2,833.65
2019-10-07,30831.1,18909.1,833.907
2019-10-08,30849.8,18911.5,834.161
2019-10-09,30865.9,18913,834.673
2019-10-10,30884.5,18915.2,835.112
2019-10-11,30898.1,18916.3,835.421
2019-10-12,30912.5,18920.4,835.777
2019-10-13,30930.5,18921.4,836.251
2019-10-14,30945.3,18922.4,836.555
2019-10-15,30962.8,18923.6,837.003
2019-10-16,30982,18924.8,837.477
2019-10-17,30995.8,18926.1,837.845
2019-10-18,31008.3,18927,838.148
2019-10-19,31021.4,18928,838.405
2019-10-20,31038.9,18929,838.792
2019-10-21,31053.6,18930,839.141
2019-10-22,31069.7,18931.1,839.43
2019-10-23,31091.5,18932,839.875
2019-10-24,31106.9,18933.2,840.264
2019-10-25,31122.6,18934.3,840.609
2019-10-26,31135.4,18936.1,840.914
2019-10-27,31154.4,18937.1,841.329
2019-10-28,31170,18938.3,841.608
2019-10-29,31184.8,18941,841.845
2019-10-30,31196.6,18945.2,842.185
2019-11-03,31226.5,18953.3,842.595
2019-11-04,31243.8,18960.3,843.045
2019-11-05,31260.4,18966.2,843.379
2019-11-06,31278,18973.6,843.926
2019-11-07,31293.1,18979,844.271
2019-11-08,31310.3,18984.4,844.673
2019-11-09,31324.1,18992.4,844.959
2019-11-10,31341.6,18999.9,845.395
2019-11-15,31416.1,19032.9,847.236
2019-11-16,31433.4,19039,847.618
2019-11-17,31453.1,19045.4,848.136
2019-11-18,31469.6,19050.2,848.517
2019-11-19,31488.5,19056,848.944
2019-11-20,31504,19063.5,849.368
2019-11-21,31515,19070.6,849.608
2019-11-22,31530.4,19076.1,850
2019-11-23,31543.4,19083,850.338
2019-11-24,31560.3,19086.9,850.66
2019-11-25,31574.5,19091.8,851.072
2019-11-26,31588.8,19096,851.319
2019-11-28,31620.1,19105.7,852.192
2019-11-29,31633.5,19111,852.481
2019-11-30,31655.9,19118.4,852.812
2019-12-01,31678.2,19128.2,853.323
2019-12-02,31694.6,19136.9,853.672
2019-12-03,31713.2,19145.6,854.049
2019-12-04,31727.6,19153.9,854.518
2019-12-05,31741,19162.4,854.882
2019-12-06,31752.1,19170.3,855.211
2019-12-07,31766,19174.3,855.499
2019-12-08,31784,19179,855.849
2019-12-09,31798,19181.7,856.227
2019-12-10,31816.5,19185.7,856.626
2019-12-11,31834.8,19192.9,857.159
2019-12-12,31849.6,19198.1,857.432
2019-12-13,31863.9,19204.6,857.753
2019-12-14,31879,19209.4,858.084
2019-12-15,31892.5,19211.7,858.458
2019-12-16,31909.5,19215.9,858.89
2019-12-17,31925.9,19218.9,859.232
2019-12-18,31944.8,19221.3,859.781
2019-12-19,31957.7,19226.5,860.135
2019-12-20,31972.8,19229.8,860.467
2019-12-21,31988.9,19233.9,860.842
2019-12-22,32008.6,19238.2,861.192
2019-12-23,32030.3,19241.2,861.688
2019-12-24,32050,19244.6,862.051
2019-12-29,32088.7,19270,862.349
2019-12-30,32103.2,19278.1,862.722
2019-12-31,32118.9,19282.5,863.011
2020-01-01,32129.9,19287.7,863.319
2020-01-02,32144.2,19293.1,863.745
2020-01-03,32160,19297.8,864.006
2020-01-04,32174.5,19301.4,864.372
2020-01-05,32194.1,19305.5,864.811
2020-01-06,32213.4,19309.8,865.257
2020-01-07,32224.9,19314.3,865.518
2020-01-08,32242.1,19318.9,866.005
2020-01-09,32256.3,19322,866.282
2020-01-10,32267,19325.4,866.56
2020-01-11,32279.7,19329.4,866.875
2020-01-12,32301.9,19334.7,867.34
2020-01-13,32311.9,19338.2,867.586
2020-01-14,32323.7,19342,867.819
2020-01-15,32338.1,19345.7,868.291
2020-01-16,32348.7,19348.2,868.631
2020-01-17,32364.3,19351.7,869.037
2020-01-18,32376.8,19355.8,869.362
2020-01-19,32396,19360.1,869.751
2020-01-20,32406.5,19364.1,870.029
2020-01-21,32420.3,19369.9,870.261
2020-01-22,32435.6,19376.7,870.78
2020-01-23,32447.7,19383.9,871.004
2020-01-24,32459.2,19389.4,871.338
2020-01-25,32474.1,19394.7,871.699
2020-01-26,32491.9,19398.7,872.106
2020-01-27,32503.1,19401.7,872.344
2020-01-28,32515.8,19405,872.616
2020-01-29,32531,19409.8,873.127
2020-01-30,32546.5,19413.4,873.37
2020-01-31,32559.8,19415.4,873.716
2020-02-01,32574.5,19418.6,874.085
2020-02-02,32593.1,19420.7,874.462
2020-02-03,32610.4,19423.4,874.828
2020-02-04,32627.1,19426.6,875.121
2020-02-05,32640.9,19431,875.55
2020-02-06,32652.2,19438.5,875.851
2020-02-07,32667.3,19444.7,876.225
2020-02-08,32680.9,19451.3,876.6
2020-02-09,32701.6,19454.9,877.112
2020-02-10,32717.8,19456.8,877.515
2020-02-11,32732.1,19460.1,877.979
2020-02-12,32746.2,19464.3,878.315
2020-02-13,32759.4,19469.2,878.628
2020-02-14,32771.8,19472.6,878.938
2020-02-15,32787.3,19477.9,879.38
2020-02-16,32803.4,19480.8,879.701
2020-02-17,32820.2,19482.5,880.195
2020-02-18,32830.8,19485.6,880.396
2020-02-19,32848.5,19489.7,880.97
2020-02-20,32863.2,19494.2,881.193
2020-02-21,32877.9,19498.3,881.601
2020-02-25,32912.8,19503.5,881.959
2020-02-26,32936.9,19514.1,882.532
2020-02-27,32955.5,19519.4,883.005
2020-02-28,32972.4,19525.8,883.323
2020-02-29,32986.9,19529.9,883.662
2020-03-01,33007.5,19533.2,884.153
2020-03-02,33022,19535.5,884.47
2020-03-03,33033.4,19538.6,884.793
2020-03-04,33053.8,19543.4,885.223
2020-03-05,33067.1,19548.2,885.47
2020-03-06,33080,19551.6,885.934
2020-03-07,33096.4,19556.7,886.318
2020-03-08,33116.4,19560.5,886.922
2020-03-09,33131.1,19563.3,887.207
2020-03-10,33144.4,19566.9,887.503
2020-03-11,33161.4,19568.7,888.029
2020-03-12,33173.9,19570.3,888.439
2020-03-13,33192.8,19572.5,888.8
2020-03-14,33206.2,19576.2,889.14
2020-03-15,33226.4,19579.2,889.609
2020-03-16,33244.4,19581.2,890.054
2020-03-17,33263,19582.7,890.476
2020-03-18,33281.7,19584.3,890.926
2020-03-19,33298.5,19585.8,891.211
2020-03-20,33314.4,19587.3,891.67
2020-03-21,33329.9,19590.4,892.029
2020-03-22,33351.5,19593.9,892.421
