date,tmax,tmit,tmin,rain,sunshine
2023-06-29,29.0,20.3,9.1,0.0,13.2
2023-06-30,24.7,19.3,16.2,4.7,1.4
2023-07-01,25.3,19.3,14.6,1.18,4.7
2023-07-02,24.4,18.5,13.8,2.01,4.6
2023-07-03,24.8,19.7,14.0,0.0,6.1
2023-07-04,27.3,16.8,14.1,0.38,4.5
2023-07-05,24.5,17.9,11.6,3.02,4.2
2023-07-06,26.2,18.2,9.5,0.0,10.9
2023-07-07,29.5,20.7,10.7,0.0,14.3
2023-07-08,32.2,21.6,12.0,0.0,9.8
2023-07-09,33.9,24.9,13.7,0.0,13.6
2023-07-10,31.4,23.8,15.0,0.01,7.2
2023-07-11,36.4,26.4,15.1,4.42,14.0
2023-07-12,29.9,20.9,17.3,10.01,4.1
2023-07-13,25.5,19.8,16.2,7.32,6.5
2023-07-14,28.8,21.3,12.5,0.0,12.0
2023-07-15,36.6,26.4,14.2,0.0,13.5
2023-07-16,27.2,22.2,18.2,0.86,4.7
2023-07-17,29.5,22.6,17.2,1.93,8.6
2023-07-18,29.3,22.7,15.4,0.67,9.1
2023-07-19,29.7,23.4,16.9,0.0,11.9
2023-07-20,26.1,20.7,13.2,0.0,7.9
2023-07-21,26.9,18.0,12.1,2.34,3.8
2023-07-22,26.8,19.0,11.1,0.0,10.7
2023-07-23,29.7,21.5,11.3,0.0,9.3
2023-07-24,27.2,19.5,14.5,4.36,3.7
2023-07-25,21.4,16.3,12.4,6.97,1.7
2023-07-26,19.5,13.0,9.4,7.61,3.2
2023-07-27,23.4,16.0,7.5,0.02,2.9
2023-07-28,25.9,19.6,13.1,1.84,3.8
2023-07-29,26.0,18.6,13.5,5.18,3.5
2023-07-30,24.8,20.0,15.1,11.2,9.6
2023-07-31,25.0,18.7,12.4,0.1,5.5
2023-08-01,21.0,17.8,15.4,5.22,3.5
2023-08-02,27.0,18.2,11.1,5.77,4.5
2023-08-03,25.2,19.7,14.5,1.95,11.0
2023-08-04,22.5,16.9,14.1,1.08,1.1
2023-08-05,19.0,15.2,14.0,25.96,0.0
2023-08-06,18.0,13.8,11.4,12.89,1.2
2023-08-07,18.6,13.3,9.7,3.31,1.5
2023-08-08,23.0,16.7,10.3,0.0,9.1
2023-08-09,20.1,15.4,12.7,12.69,0.4
2023-08-10,25.2,17.5,10.7,0.05,13.1
2023-08-11,29.9,19.8,9.0,0.01,12.6
2023-08-12,31.2,21.9,11.7,0.0,8.7
2023-08-13,30.9,22.8,16.2,16.58,8.9
2023-08-14,32.9,19.9,16.0,0.09,9.9
2023-08-15,31.2,21.7,17.5,3.04,6.3
2023-08-16,29.5,22.5,15.9,0.03,12.0
2023-08-17,30.7,22.3,15.4,0.0,10.0
2023-08-18,30.8,22.1,14.6,0.0,11.6
2023-08-19,32.9,23.3,13.5,0.0,12.5
2023-08-20,33.2,24.6,16.1,0.0,12.4
2023-08-21,33.8,24.7,15.4,0.0,12.3
2023-08-22,32.9,25.4,17.0,0.0,11.9
2023-08-23,31.1,25.1,19.3,0.0,10.0
2023-08-24,32.8,18.3,16.4,11.64,10.2
2023-08-25,28.6,22.4,18.6,2.95,4.6
2023-08-26,26.8,19.5,15.4,21.79,4.1
2023-08-27,16.6,15.4,14.1,26.31,0.0
2023-08-28,16.1,13.4,11.3,40.97,0.1
2023-08-29,14.1,11.9,10.2,19.92,0.0
2023-08-30,19.6,14.2,11.7,2.91,2.2
2023-08-31,19.5,14.5,11.3,0.2,1.6
2023-09-01,24.7,17.7,12.9,2.16,5.2
2023-09-02,27.1,18.9,11.0,0.0,11.4
2023-09-03,24.7,17.8,12.1,0.0,7.7
2023-09-04,25.4,18.2,11.6,0.03,11.8
2023-09-05,24.9,17.4,10.5,0.0,11.8
2023-09-06,27.1,17.1,8.3,0.01,11.7
2023-09-07,26.9,17.8,9.3,0.0,11.6
2023-09-08,28.6,18.8,9.3,0.0,11.6
2023-09-09,29.6,20.2,11.5,0.0,11.6
2023-09-10,30.0,21.3,13.5,0.0,11.5
2023-09-11,30.9,21.5,12.9,0.0,11.1
2023-09-12,30.4,21.4,12.9,0.0,9.8
2023-09-13,23.7,18.3,15.9,16.47,0.8
2023-09-14,23.0,17.4,14.3,0.03,5.8
2023-09-15,24.2,17.3,11.5,0.0,8.2
2023-09-16,26.6,17.8,10.1,0.0,10.9
2023-09-17,28.0,19.3,11.7,0.0,8.9
2023-09-18,23.0,16.7,12.6,1.57,2.5
2023-09-19,22.7,17.8,11.6,0.01,7.0
2023-09-20,25.3,16.9,9.1,0.0,10.6
2023-09-21,28.1,18.9,10.5,0.0,9.5
2023-09-22,18.3,10.7,10.6,11.8,0.0
2023-09-23,16.4,12.4,10.7,0.26,0.6
2023-09-24,20.1,11.9,5.6,0.0,9.2
2023-09-25,21.4,15.3,6.0,0.0,10.3
2023-09-26,24.0,13.5,6.5,0.0,6.9
2023-09-27,24.3,15.3,7.8,0.0,10.4
2023-09-28,27.9,16.7,9.9,0.0,10.2
2023-09-29,27.5,17.8,7.2,0.0,9.6
2023-09-30,20.0,15.2,8.9,0.0,3.0
2023-10-01,24.5,14.6,6.5,0.0,10.1
2023-10-02,27.4,15.9,7.2,0.01,9.8
2023-10-03,27.8,18.1,8.4,0.01,9.6
2023-10-04,19.3,12.3,5.4,0.0,9.4
2023-10-05,18.3,10.6,3.7,0.0,0.7
2023-10-06,21.9,11.2,3.3,0.0,8.8
2023-10-07,20.7,17.8,5.6,0.0,4.7
2023-10-08,20.0,17.0,11.7,0.0,0.0
2023-10-09,22.2,16.0,9.2,0.31,0.7
2023-10-10,25.4,18.1,8.9,0.01,7.7
2023-10-11,26.2,15.6,7.6,0.0,7.8
2023-10-12,25.2,21.7,9.6,0.0,4.2
2023-10-13,29.5,20.9,10.0,0.0,8.0
2023-10-14,21.2,15.4,9.0,5.49,0.4
2023-10-15,10.7,6.9,0.8,1.29,1.2
2023-10-16,11.8,5.8,-2.0,0.02,6.9
2023-10-17,9.7,3.8,-1.6,0.01,0.6
2023-10-18,12.6,9.8,0.4,0.62,3.9
2023-10-19,17.7,13.0,5.7,0.1,0.5
2023-10-20,21.1,13.5,9.5,0.02,1.3
2023-10-21,19.7,12.6,7.6,2.37,5.1
2023-10-22,17.7,11.2,6.2,0.01,6.2
2023-10-23,15.8,9.7,2.9,0.0,2.7
2023-10-24,11.6,9.9,6.6,2.64,0.0
2023-10-25,18.4,11.6,6.8,1.36,6.1
2023-10-26,14.7,11.8,9.3,3.89,0.0
2023-10-27,14.5,10.0,5.9,12.66,2.4
2023-10-28,17.4,11.3,6.1,0.49,6.5
2023-10-29,21.4,11.0,4.1,0.0,4.2
2023-10-30,15.3,10.4,4.6,4.61,2.6
2023-10-31,12.0,9.9,8.7,7.37,0.0
2023-11-01,16.5,10.1,4.3,0.0,6.4
2023-11-02,9.8,6.8,3.4,14.97,0.0
2023-11-03,7.2,6.1,4.5,1.81,0.0
2023-11-04,10.8,6.4,1.4,1.8,5.0
2023-11-05,14.0,9.6,4.7,0.05,2.6
2023-11-06,14.8,10.5,7.7,1.06,5.5
2023-11-07,11.7,7.6,4.6,1.34,0.3
2023-11-08,12.1,6.1,0.4,0.0,2.6
2023-11-09,13.7,5.2,-2.5,0.04,4.7
2023-11-10,10.3,5.9,1.7,0.19,1.3
2023-11-11,9.0,5.0,1.1,1.54,1.6
2023-11-12,9.4,3.8,-1.2,9.15,2.7
2023-11-13,15.2,9.7,3.6,17.68,0.0
2023-11-14,14.6,9.9,7.1,13.79,0.0
2023-11-15,10.7,8.4,5.6,3.47,0.6
2023-11-16,10.9,6.8,3.8,20.59,2.2
2023-11-17,6.8,4.5,2.7,12.0,0.6
2023-11-18,9.4,5.2,3.4,5.17,1.7
2023-11-19,14.6,10.2,3.7,15.04,0.8
2023-11-20,13.2,9.0,6.0,0.09,4.2
2023-11-21,9.4,6.6,4.8,6.05,0.6
2023-11-22,5.9,2.5,1.6,0.7,0.0
2023-11-23,7.4,3.2,0.2,0.02,4.0
2023-11-24,6.8,3.0,0.2,9.09,0.0
2023-11-25,2.1,0.6,-1.0,2.4,1.3
2023-11-26,2.5,0.7,-0.7,0.96,0.2
2023-11-27,6.2,2.7,-0.8,7.07,0.9
2023-11-28,4.0,1.4,-1.3,9.77,0.0
2023-11-29,4.5,-0.7,-2.9,0.59,2.2
2023-11-30,0.2,-0.8,-3.2,1.45,0.0
2023-12-01,1.5,0.1,-0.7,12.69,0.0
2023-12-02,-0.7,-2.6,-5.0,0.11,0.0
2023-12-03,1.1,-7.2,-16.9,1.68,3.0
2023-12-04,-5.1,-10.1,-17.6,0.0,0.0
2023-12-05,8.9,0.0,-5.9,5.06,0.6
2023-12-06,4.1,2.2,0.5,14.7,0.0
2023-12-07,7.7,-0.7,-7.0,0.0,5.7
2023-12-08,1.6,-1.9,-7.9,4.79,0.0
2023-12-09,9.2,3.5,1.5,9.63,2.6
2023-12-10,9.5,5.9,2.6,1.46,1.5
2023-12-11,10.1,7.9,5.3,2.11,0.0
2023-12-12,8.9,7.5,6.1,13.72,0.0
2023-12-13,8.9,6.9,5.1,4.35,0.0
2023-12-14,6.6,5.3,4.1,0.23,0.0
2023-12-15,4.7,3.7,1.9,0.98,0.0
2023-12-16,8.4,2.9,-1.8,0.0,1.7
2023-12-17,10.0,0.5,-3.6,0.02,4.7
2023-12-18,11.8,1.0,-4.0,0.01,5.6
2023-12-19,13.6,3.2,-3.6,0.06,5.5
2023-12-20,6.3,4.5,2.5,1.8,0.0
2023-12-21,8.5,6.5,3.1,5.58,0.0
2023-12-22,7.3,4.5,0.9,20.23,0.0
2023-12-23,7.6,7.4,5.5,6.24,0.0
2023-12-24,11.7,8.4,6.7,4.89,0.0
2023-12-25,13.5,10.6,6.8,0.0,2.6
2023-12-26,9.2,7.2,4.6,0.04,0.6
2023-12-27,10.5,5.4,-1.1,0.0,4.7
2023-12-28,13.0,6.5,-1.5,0.0,1.5
2023-12-29,11.4,9.0,5.6,0.0,0.0
2023-12-30,12.2,6.8,0.0,0.0,4.6
2023-12-31,7.9,2.9,-1.8,3.05,0.0
2024-01-01,7.9,5.0,2.4,0.0,3.5
2024-01-02,10.9,6.5,1.0,3.96,0.0
2024-01-03,12.6,10.1,7.0,1.2,0.9
2024-01-04,10.2,6.8,1.5,2.03,0.8
2024-01-05,6.8,3.5,-0.4,4.42,0.0
2024-01-06,4.7,2.9,0.3,16.6,0.0
2024-01-07,1.6,-0.4,-3.6,11.74,0.0
2024-01-08,-2.6,-4.1,-5.6,0.02,0.0
2024-01-09,-3.1,-6.9,-10.7,0.0,5.5
2024-01-10,-5.0,-6.9,-10.8,0.0,0.0
2024-01-11,-5.6,-7.0,-9.1,0.0,0.0
2024-01-12,-4.2,-5.7,-7.7,0.01,0.2
2024-01-13,-3.6,-5.3,-6.8,0.0,0.0
2024-01-14,0.9,-3.6,-7.0,0.0,4.2
2024-01-15,2.4,-1.5,-5.2,1.08,1.1
2024-01-16,0.6,-3.7,-9.4,0.04,0.1
2024-01-17,7.6,0.6,-9.5,11.5,0.0
2024-01-18,11.9,4.8,-1.6,3.8,0.0
2024-01-19,-0.5,-3.1,-7.4,0.0,0.6
2024-01-20,0.4,-6.3,-11.1,0.0,6.4
2024-01-21,2.1,-5.2,-11.9,0.0,3.8
2024-01-22,10.8,3.0,-6.4,6.76,0.1
2024-01-23,7.9,5.8,4.4,1.47,1.3
2024-01-24,14.8,10.3,5.1,4.19,0.1
2024-01-25,9.7,7.5,5.0,0.24,2.9
2024-01-26,12.8,7.9,2.2,6.71,0.4
2024-01-27,7.1,1.6,-3.3,0.0,7.1
2024-01-28,9.3,0.6,-4.8,0.0,7.2
2024-01-29,12.0,1.1,-5.3,0.0,6.7
2024-01-30,12.9,2.3,-4.3,0.0,5.7
2024-01-31,11.1,4.3,-0.4,0.0,0.5
2024-02-01,8.0,6.3,2.5,5.47,0.0
2024-02-02,9.0,6.3,2.8,0.13,0.0
2024-02-03,12.7,7.6,3.5,0.0,7.3
2024-02-04,10.4,9.3,5.4,1.3,0.4
2024-02-05,13.8,9.3,5.7,0.0,7.1
2024-02-06,10.5,6.8,1.6,0.0,6.9
2024-02-07,12.4,8.3,4.9,1.32,3.2
2024-02-08,13.5,9.9,6.6,1.29,0.0
2024-02-09,13.3,9.3,6.1,0.37,0.2
2024-02-10,13.1,7.1,2.5,0.0,0.0
2024-02-11,8.7,6.3,3.8,5.35,0.0
2024-02-12,10.3,6.7,4.3,1.0,0.8
2024-02-13,10.9,5.0,-0.1,0.0,5.8
2024-02-14,14.3,7.2,-1.4,0.0,2.0
2024-02-15,15.9,9.2,2.4,0.0,6.7
2024-02-16,18.5,9.8,0.6,0.02,5.2
2024-02-17,13.2,9.1,3.9,8.18,2.2
2024-02-18,13.8,7.7,2.7,0.53,3.3
2024-02-19,9.5,7.7,6.8,4.89,0.2
2024-02-20,8.5,6.1,4.4,5.92,1.4
2024-02-21,14.1,8.3,3.4,0.0,6.7
2024-02-22,11.5,8.9,7.1,14.79,0.0
2024-02-23,8.6,3.0,0.7,1.91,0.0
2024-02-24,9.4,3.8,-2.1,0.0,6.0
2024-02-25,11.7,6.0,-0.4,0.0,7.6
2024-02-26,12.2,8.8,-1.9,0.0,3.2
2024-02-27,8.5,5.6,2.5,0.0,0.2
2024-02-28,6.6,5.0,3.8,0.0,0.0
2024-02-29,7.8,4.6,-0.9,0.0,0.0
2024-03-01,8.8,4.9,-0.5,0.17,0.0
2024-03-02,12.7,7.4,3.7,0.23,7.7
2024-03-03,18.9,7.9,0.3,0.0,6.0
2024-03-04,9.5,6.2,0.0,0.0,0.0
2024-03-05,9.5,7.1,5.5,1.48,0.0
2024-03-06,6.8,5.3,3.8,5.75,0.0
2024-03-07,8.4,4.0,0.9,0.0,1.9
2024-03-08,10.1,3.9,-0.4,0.0,8.2
2024-03-09,16.2,6.5,-2.4,0.0,8.7
2024-03-10,16.4,8.3,1.8,0.0,1.9
2024-03-11,13.2,7.2,-0.5,0.0,8.0
2024-03-12,9.9,7.0,5.1,4.97,1.4
2024-03-13,11.3,8.3,4.2,5.22,0.5
2024-03-14,16.6,9.5,4.7,0.02,6.9
2024-03-15,18.0,9.8,2.8,6.14,4.6
2024-03-16,14.3,7.9,7.1,2.7,2.3
2024-03-17,13.8,10.8,5.0,0.0,2.8
2024-03-18,12.4,9.4,7.1,2.92,0.1
2024-03-19,15.8,9.6,3.4,0.01,5.2
2024-03-20,17.0,8.4,-0.2,0.0,9.3
2024-03-21,15.1,8.6,2.7,0.99,1.9
2024-03-22,17.2,10.5,1.9,0.0,8.7
2024-03-23,15.6,7.9,3.0,5.55,1.5
2024-03-24,6.9,3.6,1.3,5.76,1.8
2024-03-25,11.6,6.1,2.3,0.0,8.3
2024-03-26,14.5,6.8,-0.8,0.0,7.3
2024-03-27,22.1,9.2,1.8,15.23,4.9
2024-03-28,11.3,5.2,-0.3,1.82,3.2
2024-03-29,23.6,12.3,1.5,0.01,5.4
2024-03-30,23.8,16.5,10.9,0.0,7.0
2024-03-31,21.2,12.9,5.5,0.01,3.1
2024-04-01,16.8,11.1,7.9,0.51,0.1
2024-04-02,14.2,9.8,6.4,0.0,8.3
2024-04-03,14.3,9.3,1.4,4.24,0.6
2024-04-04,18.0,13.3,9.5,2.28,3.8
2024-04-05,24.6,16.3,9.5,0.04,6.8
2024-04-06,27.3,17.7,9.4,0.01,11.1
2024-04-07,26.5,16.8,6.7,0.0,6.3
2024-04-08,28.0,21.6,9.4,0.0,6.6
2024-04-09,19.5,12.2,5.4,4.68,0.3
2024-04-10,12.4,7.5,3.0,1.87,2.9
2024-04-11,16.2,8.7,1.3,0.0,8.7
2024-04-12,20.0,11.8,2.8,0.0,11.5
2024-04-13,23.9,14.7,5.6,0.0,9.2
2024-04-14,25.4,17.0,7.5,0.02,11.0
2024-04-15,16.5,12.8,5.4,11.37,1.7
2024-04-16,11.5,6.8,2.7,0.95,3.6
2024-04-17,8.9,4.3,2.2,8.27,1.7
2024-04-18,8.9,3.5,1.3,6.44,2.4
2024-04-19,7.9,4.4,2.2,4.28,0.9
2024-04-20,8.6,4.0,1.3,5.58,2.0
2024-04-21,7.1,3.4,0.8,2.7,0.8
2024-04-22,7.7,4.3,0.8,0.26,2.3
2024-04-23,3.8,3.2,1.4,0.72,0.0
2024-04-24,10.1,4.8,1.6,0.37,4.1
2024-04-25,10.0,5.1,1.2,0.34,6.3
2024-04-26,16.6,5.9,-1.2,0.03,7.6
2024-04-27,20.9,11.7,0.7,0.16,11.8
2024-04-28,25.2,15.5,7.2,0.08,6.9
2024-04-29,23.0,15.3,6.0,0.05,12.3
2024-04-30,27.7,18.0,8.4,0.01,10.8
2024-05-01,24.9,16.9,6.7,0.01,11.6
2024-05-02,24.4,16.1,10.9,0.0,3.8
2024-05-03,12.5,10.9,8.9,0.4,0.0
2024-05-04,19.6,12.8,7.8,0.05,9.5
2024-05-05,21.2,14.0,7.5,0.14,6.0
2024-05-06,22.5,13.6,6.5,21.56,7.3
2024-05-07,16.3,14.1,-0.1,0.01,0.5
2024-05-08,11.2,10.1,9.3,7.78,0.0
2024-05-09,18.3,12.5,5.9,0.14,8.0
2024-05-10,20.3,12.4,3.8,0.04,12.9
2024-05-11,21.7,13.7,4.8,0.02,13.3
2024-05-12,22.8,15.5,5.8,0.04,13.3
2024-05-13,23.5,15.8,6.5,0.13,13.4
2024-05-14,23.7,16.7,7.7,0.02,13.6
2024-05-15,24.0,16.4,9.5,0.99,6.8
2024-05-16,24.3,17.3,11.9,0.0,7.6
2024-05-17,15.6,12.7,9.7,5.73,1.4
2024-05-18,21.9,16.1,10.4,12.64,10.0
2024-05-19,22.7,15.9,9.1,0.45,10.3
2024-05-20,23.9,17.4,8.3,0.15,12.8
2024-05-21,16.5,14.3,11.8,11.02,0.0
2024-05-22,19.4,14.3,11.4,8.07,3.5
2024-05-23,21.6,14.0,9.0,19.59,7.6
2024-05-24,19.9,13.7,8.0,11.22,6.8
2024-05-25,20.2,13.4,8.4,1.62,6.5
2024-05-26,23.6,16.1,8.0,0.01,11.6
2024-05-27,22.8,17.1,12.3,26.31,5.9
2024-05-28,17.8,13.4,8.4,8.13,2.0
2024-05-29,22.1,14.4,6.7,0.56,6.9
2024-05-30,20.6,14.7,12.2,9.76,3.5
2024-05-31,12.5,11.2,9.6,38.3,0.0
2024-06-01,12.3,11.6,10.5,74.76,0.0
2024-06-02,20.0,13.7,11.4,1.13,0.7
2024-06-03,16.0,14.2,12.8,18.42,0.0
2024-06-04,22.0,16.1,11.2,0.02,10.4
2024-06-05,24.7,17.9,10.2,0.02,8.5
2024-06-06,26.1,19.0,11.7,0.87,10.0
2024-06-07,24.2,18.5,14.0,0.57,8.2
2024-06-08,26.7,18.5,11.5,3.02,7.9
2024-06-09,21.8,17.8,14.9,9.63,2.2
2024-06-10,22.0,16.9,13.3,6.01,6.2
2024-06-11,14.6,11.8,9.6,0.0,0.1
2024-06-12,18.9,15.8,9.0,0.04,9.3
2024-06-13,19.8,13.9,8.9,0.01,10.3
2024-06-14,21.9,14.9,7.2,0.03,3.8
2024-06-15,20.7,15.6,11.2,0.0,1.6
2024-06-16,23.7,17.8,13.0,0.02,7.2
2024-06-17,27.2,19.7,12.6,8.52,6.7
2024-06-18,29.4,21.3,12.8,0.16,13.8
2024-06-19,29.8,23.2,16.5,0.0,13.7
2024-06-20,26.1,20.9,15.8,0.01,5.5
2024-06-21,24.5,19.0,13.5,22.7,2.7
2024-06-22,23.8,17.1,12.9,2.82,10.1
2024-06-23,23.0,19.3,12.1,0.81,5.2
2024-06-24,26.0,22.6,15.0,0.02,12.9
2024-06-25,27.8,21.7,14.8,0.01,14.4
2024-06-26,27.3,19.8,16.0,2.16,6.2
2024-06-27,27.2,21.4,15.5,0.0,8.9
2024-06-28,29.5,23.4,18.2,1.13,11.0
2024-06-29,32.4,24.9,16.8,0.01,9.6
2024-06-30,25.2,21.2,16.0,1.14,2.3
2024-07-01,23.4,17.0,13.5,5.81,4.7
2024-07-02,19.7,15.7,12.3,2.85,1.6
2024-07-03,17.0,13.5,11.3,11.28,0.5
2024-07-04,22.4,18.5,11.1,2.35,4.1
2024-07-05,24.8,18.7,13.2,0.05,9.5
2024-07-06,30.8,20.1,12.4,21.49,9.2
2024-07-07,16.7,15.6,12.5,6.57,0.0
2024-07-08,23.6,18.4,14.1,0.63,6.3
2024-07-09,29.9,22.3,12.6,0.99,12.7
2024-07-10,28.6,22.2,17.7,1.88,7.1
2024-07-11,28.3,21.9,16.7,1.54,6.0
2024-07-12,26.9,21.4,16.4,7.31,5.6
2024-07-13,20.3,17.6,15.2,0.58,2.2
2024-07-14,26.8,20.1,14.3,0.01,8.8
2024-07-15,31.0,23.4,13.8,9.98,12.8
2024-07-16,26.6,20.7,17.2,11.05,2.4
2024-07-17,23.4,19.5,15.3,0.0,0.9
2024-07-18,27.7,20.8,13.4,0.0,12.3
2024-07-19,29.7,23.0,15.6,0.0,11.1
2024-07-20,27.3,21.6,16.4,5.44,6.4
2024-07-21,30.3,21.5,14.6,47.67,9.7
2024-07-22,25.1,20.4,16.4,6.84,5.5
2024-07-23,25.8,20.3,15.9,16.91,6.3
2024-07-24,22.8,18.7,14.4,0.36,8.5
2024-07-25,24.8,18.6,12.6,0.0,10.8
2024-07-26,27.9,22.3,11.5,0.0,10.9
2024-07-27,31.4,23.3,14.6,7.38,11.4
2024-07-28,23.9,19.0,12.6,6.57,7.7
2024-07-29,26.4,18.7,10.3,0.0,13.6
2024-07-30,29.5,20.3,10.2,0.04,13.1
2024-07-31,32.7,23.6,14.9,2.47,11.5
2024-08-01,28.6,24.1,16.7,4.03,7.3
2024-08-02,25.5,20.8,16.6,0.19,6.7
2024-08-03,25.7,20.3,16.1,7.98,6.1
2024-08-04,25.0,20.5,16.8,0.18,7.0
2024-08-05,25.3,19.7,13.9,0.0,6.3
2024-08-06,28.6,20.6,12.2,0.0,13.1
2024-08-07,28.3,20.6,15.0,4.13,7.7
2024-08-08,24.6,18.8,14.8,8.65,2.8
2024-08-09,27.5,20.3,12.7,0.03,11.4
2024-08-10,29.2,22.8,17.2,0.06,12.1
2024-08-11,31.1,23.2,15.2,0.01,12.9
2024-08-12,31.6,23.3,16.2,0.0,9.7
2024-08-13,32.4,24.4,17.4,0.54,10.9
2024-08-14,31.5,22.3,15.4,6.98,10.6
2024-08-15,28.2,21.6,15.7,0.2,12.4
2024-08-16,29.6,23.4,17.1,0.0,10.5
2024-08-17,25.9,19.8,18.5,5.66,5.3
2024-08-18,23.4,19.0,17.1,44.55,1.0
2024-08-19,17.1,15.8,14.7,13.77,0.0
2024-08-20,20.1,16.9,14.6,0.0,0.7
2024-08-21,21.7,17.0,11.1,3.59,5.3
2024-08-22,24.2,16.5,9.5,0.0,11.1
2024-08-23,29.1,22.9,11.7,0.0,11.6
2024-08-24,30.8,22.1,12.5,0.0,12.3
2024-08-25,21.4,15.8,10.9,8.38,0.8
2024-08-26,16.2,14.2,11.8,3.12,0.0
2024-08-27,24.3,18.2,13.8,0.0,8.1
2024-08-28,29.2,15.1,12.7,0.0,12.0
2024-08-29,30.8,21.5,14.0,0.0,12.1
2024-08-30,30.5,21.3,13.3,0.0,11.8
2024-08-31,30.1,22.2,14.0,0.0,10.9
2024-09-01,29.5,22.7,17.1,0.0,9.9
2024-09-02,27.4,21.2,17.1,0.0,7.4
2024-09-03,28.9,21.6,15.4,0.0,10.5
2024-09-04,29.0,21.9,16.8,4.93,7.0
2024-09-05,30.5,21.9,14.6,0.18,9.1
2024-09-06,25.2,19.3,15.1,0.01,5.6
2024-09-07,28.0,19.8,12.5,0.0,11.6
2024-09-08,24.7,19.1,13.4,10.49,4.3
2024-09-09,18.1,15.1,13.5,15.06,1.4
2024-09-10,18.9,14.9,11.5,0.71,2.8
2024-09-11,18.5,13.1,8.4,6.41,4.3
2024-09-12,11.5,8.7,7.2,4.22,0.0
2024-09-13,10.1,7.9,6.8,16.22,0.0
2024-09-14,8.6,7.4,6.2,47.04,0.0
2024-09-15,12.5,9.6,7.6,9.75,2.5
2024-09-16,10.7,8.9,8.3,32.42,0.0
2024-09-17,17.6,10.5,8.6,2.82,5.5
2024-09-18,20.9,14.7,7.6,0.01,8.8
2024-09-19,21.1,15.1,8.1,0.0,10.5
2024-09-20,21.6,10.9,8.2,0.0,10.6
2024-09-21,23.4,14.2,6.8,0.0,9.9
2024-09-22,23.1,14.3,6.9,0.0,7.1
2024-09-23,22.9,15.8,9.4,13.85,7.2
2024-09-24,19.9,14.4,10.0,3.27,8.3
2024-09-25,21.7,14.9,9.5,0.0,7.5
2024-09-26,20.6,13.8,11.9,9.48,0.0
2024-09-27,19.3,13.0,10.1,6.46,1.4
2024-09-28,14.2,10.6,6.3,0.49,1.1
2024-09-29,14.6,9.1,3.6,0.01,8.4
2024-09-30,16.1,11.8,5.3,2.06,1.9
2024-10-01,17.6,13.7,10.9,2.83,3.6
2024-10-02,14.8,10.8,5.5,5.48,2.7
2024-10-03,11.5,8.8,3.1,0.38,0.2
2024-10-04,10.6,8.8,7.6,7.04,0.0
2024-10-05,11.2,8.5,6.9,9.4,0.2
2024-10-06,14.5,9.1,6.0,0.02,5.2
2024-10-07,22.7,10.0,8.3,1.18,7.1
2024-10-08,21.1,14.3,9.2,10.91,3.0
2024-10-09,20.8,16.1,8.3,0.73,7.7
2024-10-10,17.3,13.0,10.6,4.34,0.0
2024-10-11,13.1,10.0,4.6,0.58,1.4
2024-10-12,14.2,8.5,2.0,0.03,2.7
2024-10-13,15.3,10.8,4.7,2.16,0.6
2024-10-14,16.5,10.8,5.0,4.94,1.4
2024-10-15,13.3,12.2,10.3,1.11,0.0
2024-10-16,17.2,11.9,8.6,0.0,3.2
2024-10-17,21.1,13.5,6.3,0.01,7.2
2024-10-18,14.9,11.3,9.3,0.88,0.2
2024-10-19,17.7,12.7,7.3,0.01,4.6
2024-10-20,15.6,12.6,9.7,0.0,0.9
2024-10-21,16.3,11.8,9.3,0.1,3.5
2024-10-22,19.3,13.9,8.6,0.5,0.7
2024-10-23,12.8,11.4,10.7,3.1,0.0
2024-10-24,12.3,11.1,10.2,0.1,0.0
2024-10-25,11.5,10.7,10.2,0.0,0.0
2024-10-26,11.2,10.3,8.8,0.0,0.0
2024-10-27,12.6,10.3,8.4,0.0,0.0
2024-10-28,11.5,9.6,8.3,0.3,0.0
2024-10-29,11.8,8.9,6.5,0.6,0.0
2024-10-30,14.0,10.4,8.2,0.3,1.4
2024-10-31,10.7,9.8,9.1,0.2,0.0
2024-11-01,15.8,9.8,3.8,0.2,5.1
2024-11-02,8.9,7.8,4.1,0.0,0.0
2024-11-03,8.3,6.4,1.8,0.1,0.0
2024-11-04,7.3,5.5,3.4,0.0,0.1
2024-11-05,7.4,4.9,2.8,0.1,0.0
2024-11-06,7.8,5.6,2.5,0.4,0.0
2024-11-07,6.8,6.1,5.4,0.6,0.0
2024-11-08,5.5,4.4,3.3,0.1,0.0
2024-11-09,5.2,4.0,3.1,0.0,0.0
2024-11-10,4.1,3.1,2.0,0.0,0.0
2024-11-11,4.1,2.4,1.2,0.0,0.0
2024-11-12,2.9,2.4,1.8,0.0,0.0
2024-11-13,1.7,1.1,0.2,0.9,0.0
2024-11-14,6.5,3.6,1.1,0.3,3.6
2024-11-15,7.2,4.0,-1.9,0.0,0.0
2024-11-16,9.5,1.3,-4.2,0.0,6.2
2024-11-17,8.9,4.4,-0.1,2.6,2.5
2024-11-18,9.5,6.7,2.6,1.0,2.0
2024-11-19,12.5,9.7,6.0,2.8,0.8
2024-11-20,8.6,2.7,0.9,10.8,2.2
2024-11-21,3.3,1.1,-1.2,3.8,0.4
2024-11-22,0.9,-0.5,-2.4,0.3,4.6
2024-11-23,5.8,2.3,0.6,0.0,4.1
